Camera,Date,X_center,Y_center,Width,Height
2,2024-02-19 02:00:00,0.45651,0.743,0.236979,0.514
2,2024-02-19 02:00:00,0.510417,0.6635,0.34375,0.357
2,2024-02-19 02:00:00,0.477344,0.478,0.135937,0.154
1,2024-02-20 23:00:00,0.466927,0.2375,0.233854,0.335
1,2024-02-20 23:00:00,0.401042,0.8525,0.352083,0.283
7,2024-02-09 21:45:00,0.449479,0.672,0.261458,0.654
7,2024-02-09 21:45:00,0.91224,0.5975,0.150521,0.637
7,2024-02-23 17:45:00,0.886979,0.3915,0.126042,0.453
7,2024-02-23 17:45:00,0.405208,0.247,0.155208,0.394
7,2024-02-27 20:15:00,0.903923,0.46698,0.157045,0.477331
7,2024-02-23 03:30:00,0.134375,0.8495,0.26875,0.297
7,2024-02-23 03:30:00,0.740625,0.3875,0.194792,0.383
1,2024-01-26 17:00:00,0.257292,0.1745,0.194792,0.255
1,2024-01-26 17:00:00,0.11901,0.483,0.206771,0.534
2,2024-02-26 19:15:00,0.827757,0.490032,0.175295,0.491341
2,2024-02-26 19:15:00,0.252647,0.838217,0.283121,0.304779
2,2024-02-22 18:45:00,0.322721,0.810006,0.268881,0.360363
2,2024-02-18 21:15:00,0.426823,0.486,0.152604,0.432
2,2024-02-18 21:15:00,0.539062,0.5645,0.104167,0.401
2,2024-02-18 21:15:00,0.497917,0.2275,0.105208,0.271
7,2024-02-19 22:15:00,0.617188,0.4055,0.257292,0.409
2,2024-02-03 16:00:00,0.884635,0.434,0.224479,0.616
2,2024-02-04 23:45:00,0.314844,0.859,0.292187,0.254
2,2024-01-28 21:45:00,0.666927,0.757,0.224479,0.324
2,2024-01-28 21:45:00,0.467448,0.6855,0.196354,0.251
2,2024-01-28 21:45:00,0.307031,0.837,0.344271,0.308
4,2024-02-13 12:30:00,0.344531,0.1125,0.101562,0.149
4,2024-02-13 12:30:00,0.0669271,0.1665,0.0744792,0.141
4,2024-02-13 12:30:00,0.966667,0.235,0.0666667,0.188
1,2024-02-27 09:00:00,0.185609,0.349261,0.237136,0.402939
1,2024-02-27 09:00:00,0.651773,0.106162,0.144429,0.212324
1,2024-02-27 09:00:00,0.274283,0.250019,0.110736,0.217642
1,2024-02-06 18:00:00,0.211979,0.3625,0.157292,0.413
1,2024-02-06 18:00:00,0.326302,0.2325,0.205729,0.331
1,2024-02-06 18:00:00,0.0619792,0.7025,0.113542,0.587
2,2024-02-25 21:00:00,0.646002,0.428071,0.197362,0.416677
2,2024-02-25 21:00:00,0.574476,0.61729,0.193801,0.265054
2,2024-02-25 21:00:00,0.307624,0.828403,0.215556,0.333813
7,2024-02-24 22:00:00,0.682856,0.663058,0.183175,0.630208
7,2024-02-24 22:00:00,0.577615,0.338153,0.18256,0.370717
7,2024-02-24 22:00:00,0.663143,0.197061,0.110595,0.235796
1,2024-02-27 02:30:00,0.122656,0.585,0.245312,0.568
7,2024-01-22 16:00:00,0.903125,0.6155,0.151042,0.769
7,2024-01-22 16:00:00,0.473438,0.2035,0.129167,0.399
2,2024-02-14 17:45:00,0.875839,0.531303,0.142991,0.484846
2,2024-02-14 17:45:00,0.720904,0.370939,0.141063,0.407032
2,2024-02-14 17:45:00,0.960947,0.671498,0.0781057,0.379697
2,2024-02-14 17:45:00,0.974479,0.671233,0.0510424,0.374167
7,2024-02-15 18:45:00,0.41224,0.099,0.202604,0.198
7,2024-02-15 18:45:00,0.476562,0.2455,0.160417,0.351
7,2024-02-11 19:15:00,0.313542,0.2955,0.190625,0.399
7,2024-01-29 15:15:00,0.360417,0.237,0.166667,0.302
7,2024-01-29 15:15:00,0.485677,0.216,0.130729,0.294
7,2024-02-05 17:15:00,0.83099,0.359,0.127604,0.388
7,2024-02-05 17:15:00,0.218229,0.462,0.144792,0.516
1,2024-01-31 02:30:00,0.683073,0.8305,0.244271,0.311
1,2024-01-31 02:30:00,0.557552,0.623,0.240104,0.228
1,2024-01-31 02:30:00,0.53099,0.484,0.294271,0.19
2,2024-02-04 18:15:00,0.430208,0.312,0.184375,0.272
2,2024-02-04 18:15:00,0.49401,0.2455,0.176563,0.227
2,2024-01-28 16:15:00,0.66849,0.3915,0.209896,0.397
2,2024-02-21 14:30:00,0.917367,0.886293,0.165266,0.214991
7,2024-02-19 15:45:00,0.758854,0.367,0.192708,0.38
7,2024-02-19 15:45:00,0.215625,0.5335,0.169792,0.755
4,2024-02-25 11:30:00,0.15973,0.176932,0.152125,0.22208
2,2024-01-30 19:15:00,0.111979,0.507,0.153125,0.5
2,2024-02-18 02:30:00,0.54349,0.6005,0.168229,0.283
2,2024-02-18 02:30:00,0.266146,0.651,0.153125,0.198
2,2024-02-18 02:30:00,0.33125,0.496,0.173958,0.224
1,2024-02-24 06:45:00,0.504687,0.2625,0.121875,0.265
1,2024-02-24 06:45:00,0.155729,0.343,0.125,0.4
1,2024-02-24 06:45:00,0.507812,0.0965,0.161458,0.193
2,2024-02-08 15:15:00,0.88151,0.4875,0.236979,0.485
7,2024-02-09 16:15:00,0.357292,0.241,0.128125,0.362
7,2024-02-24 00:15:00,0.658808,0.870314,0.265335,0.252996
2,2024-02-13 22:00:00,0.940468,0.605395,0.119056,0.397841
1,2024-02-24 19:00:00,0.0632812,0.5675,0.122396,0.419
1,2024-02-24 19:00:00,0.25651,0.2045,0.160938,0.327
1,2024-02-24 19:00:00,0.728906,0.202,0.118229,0.322
7,2024-01-22 17:45:00,0.698438,0.4325,0.294792,0.517
7,2024-01-22 17:45:00,0.852865,0.6215,0.174479,0.631
7,2024-02-24 23:45:00,0.531363,0.653165,0.162123,0.669674
7,2024-02-24 23:45:00,0.535732,0.281233,0.233916,0.335901
2,2024-02-26 00:45:00,0.396292,0.83267,0.244601,0.295751
2,2024-01-27 19:15:00,0.777865,0.5265,0.134896,0.367
2,2024-01-27 19:15:00,0.866406,0.468,0.191146,0.438
2,2024-01-27 19:15:00,0.096875,0.4555,0.127083,0.457
7,2024-02-05 21:00:00,0.792708,0.3785,0.177083,0.413
7,2024-02-05 21:00:00,0.938281,0.689,0.123438,0.622
1,2024-02-23 05:15:00,0.122396,0.598,0.177083,0.554
7,2024-01-29 23:00:00,0.473958,0.761,0.198958,0.442
1,2024-02-06 01:30:00,0.602865,0.0935,0.149479,0.175
1,2024-02-06 01:30:00,0.206771,0.47,0.165625,0.36
1,2024-02-06 01:30:00,0.0671875,0.466,0.133333,0.386
2,2024-01-29 00:00:00,0.415365,0.857,0.229687,0.25
2,2024-01-29 00:00:00,0.252865,0.745,0.271354,0.384
2,2024-02-04 22:00:00,0.675,0.5325,0.211458,0.191
2,2024-02-04 22:00:00,0.582031,0.844,0.235937,0.292
2,2024-02-04 22:00:00,0.435937,0.5855,0.177083,0.319
6,2024-02-26 14:30:00,0.651073,0.355134,0.0281413,0.067016
2,2024-02-03 17:45:00,0.83099,0.5375,0.130729,0.541
2,2024-02-03 17:45:00,0.616146,0.4145,0.160417,0.433
2,2024-02-03 17:45:00,0.729427,0.445,0.149479,0.33
2,2024-02-07 20:15:00,0.347135,0.8935,0.402604,0.213
2,2024-02-07 20:15:00,0.785677,0.5225,0.156771,0.409
2,2024-02-07 20:15:00,0.794271,0.351,0.209375,0.278
7,2024-02-06 19:15:00,0.888021,0.6045,0.201042,0.763
7,2024-02-06 19:15:00,0.454948,0.158,0.123438,0.316
7,2024-02-02 18:45:00,0.6,0.2945,0.163542,0.415
7,2024-02-02 18:45:00,0.372917,0.213,0.216667,0.346
2,2024-02-22 15:00:00,0.720833,0.3735,0.113542,0.407
7,2024-02-16 20:45:00,0.345313,0.2995,0.20625,0.391
7,2024-02-16 20:45:00,0.327344,0.105,0.104688,0.192
2,2024-01-24 21:00:00,0.539583,0.596,0.266667,0.454
1,2024-01-26 16:45:00,0.804167,0.4565,0.16875,0.449
1,2024-01-26 16:45:00,0.917969,0.7375,0.158854,0.521
7,2024-01-25 22:00:00,0.579688,0.728,0.244792,0.392
7,2024-01-25 22:00:00,0.566406,0.8935,0.286979,0.213
7,2024-02-23 16:00:00,0.385088,0.21929,0.19196,0.323908
7,2024-02-23 16:00:00,0.788556,0.454768,0.268602,0.396504
1,2024-02-20 22:45:00,0.358333,0.8275,0.271875,0.333
1,2024-02-20 22:45:00,0.599219,0.6345,0.226562,0.359
2,2024-02-17 19:45:00,0.119271,0.3605,0.169792,0.335
2,2024-02-13 18:15:00,0.785814,0.548676,0.112787,0.397277
2,2024-02-13 18:15:00,0.895138,0.471812,0.171509,0.423303
1,2024-01-26 21:15:00,0.48099,0.1075,0.0713542,0.187
1,2024-01-26 21:15:00,0.607812,0.127,0.16875,0.236
1,2024-01-26 21:15:00,0.108333,0.652,0.198958,0.64
1,2024-02-20 15:15:00,0.123197,0.693755,0.189652,0.60214
1,2024-02-20 15:15:00,0.264709,0.185658,0.143543,0.309789
2,2024-02-13 23:45:00,0.140637,0.64265,0.166169,0.427167
2,2024-02-13 23:45:00,0.952054,0.710904,0.0958914,0.356086
4,2024-02-04 12:30:00,0.226042,0.195,0.2125,0.278
4,2024-02-04 12:30:00,0.114062,0.2015,0.136458,0.181
4,2024-02-04 12:30:00,0.29401,0.0385,0.0640625,0.077
6,2024-02-10 13:30:00,0.551823,0.28,0.0338542,0.078
6,2024-02-10 13:30:00,0.351042,0.3265,0.0375,0.059
1,2024-02-05 20:00:00,0.199479,0.5265,0.202083,0.501
1,2024-02-05 20:00:00,0.0828125,0.709,0.161458,0.57
2,2024-02-18 17:00:00,0.811458,0.5395,0.138542,0.403
2,2024-02-18 17:00:00,0.723437,0.334,0.119792,0.332
7,2024-02-19 18:00:00,0.33948,0.145377,0.116363,0.290729
7,2024-02-19 18:00:00,0.639465,0.2744,0.161237,0.324686
2,2024-02-04 00:15:00,0.745573,0.4915,0.158854,0.353
2,2024-02-04 00:15:00,0.323177,0.488,0.130729,0.424
4,2024-02-08 13:30:00,0.227865,0.0555,0.0515625,0.103
4,2024-02-08 13:30:00,0.273698,0.0475,0.0671875,0.093
4,2024-02-08 13:30:00,0.31901,0.04,0.0526042,0.08
1,2024-02-06 22:15:00,0.15651,0.813,0.198437,0.34
2,2024-02-25 17:15:00,0.898114,0.508636,0.203771,0.456268
2,2024-02-25 17:15:00,0.654505,0.374601,0.231137,0.406425
7,2024-02-15 15:00:00,0.733333,0.3295,0.233333,0.341
7,2024-02-15 15:00:00,0.47474,0.1795,0.0838542,0.359
2,2024-01-23 23:15:00,0.527865,0.5915,0.144271,0.253
2,2024-01-23 23:15:00,0.56849,0.8315,0.274479,0.303
2,2024-01-23 23:15:00,0.391406,0.6205,0.148438,0.371
7,2024-02-24 18:15:00,0.886458,0.787,0.227083,0.424
7,2024-02-20 19:45:00,0.556044,0.10484,0.195438,0.209466
7,2024-02-16 16:45:00,0.590856,0.247146,0.161162,0.325965
7,2024-02-16 16:45:00,0.935725,0.696077,0.128551,0.585112
2,2024-02-22 19:00:00,0.205208,0.788,0.264583,0.414
1,2024-01-26 20:45:00,0.698438,0.167,0.158333,0.254
2,2024-02-17 01:30:00,0.536165,0.558378,0.149829,0.210201
2,2024-02-17 01:30:00,0.355432,0.532581,0.206905,0.254191
2,2024-02-17 01:30:00,0.664529,0.756822,0.250595,0.404328
1,2024-02-24 23:15:00,0.764062,0.2945,0.24375,0.395
1,2024-02-24 23:15:00,0.491667,0.9125,0.213542,0.175
7,2024-02-23 20:00:00,0.882812,0.68,0.234375,0.592
7,2024-02-23 20:00:00,0.589583,0.316,0.245833,0.36
2,2024-02-07 16:15:00,0.888281,0.4955,0.223438,0.655
2,2024-02-07 16:15:00,0.731771,0.3945,0.190625,0.329
7,2024-02-23 05:45:00,0.160677,0.5835,0.194271,0.595
7,2024-02-23 05:45:00,0.290625,0.494,0.145833,0.526
2,2024-01-30 23:00:00,0.355208,0.7255,0.361458,0.479
2,2024-01-30 23:00:00,0.6,0.751,0.209375,0.452
1,2024-02-23 09:15:00,0.666406,0.118,0.0859375,0.23
1,2024-02-23 09:15:00,0.60599,0.092,0.0557292,0.184
1,2024-02-06 19:45:00,0.120052,0.737,0.232813,0.466
1,2024-02-06 19:45:00,0.10026,0.4235,0.154688,0.323
4,2024-02-26 13:30:00,0.679688,0.109,0.113542,0.172
4,2024-02-26 13:30:00,0.123177,0.113,0.0421875,0.114
4,2024-02-26 13:30:00,0.153385,0.1015,0.0411458,0.077
7,2024-02-20 22:15:00,0.926042,0.6505,0.147917,0.699
1,2024-02-06 06:00:00,0.781771,0.285,0.13125,0.396
2,2024-02-11 00:00:00,0.364063,0.5265,0.202083,0.245
2,2024-02-11 00:00:00,0.486979,0.4565,0.122917,0.225
2,2024-02-11 00:00:00,0.558333,0.684,0.28125,0.36
2,2024-02-21 21:15:00,0.121354,0.5185,0.122917,0.375
2,2024-02-21 21:15:00,0.0565104,0.345,0.0713542,0.254
7,2024-02-11 23:00:00,0.604427,0.8135,0.445312,0.373
7,2024-02-11 23:00:00,0.40625,0.15,0.160417,0.294
2,2024-01-27 15:15:00,0.127865,0.627,0.183854,0.498
7,2024-02-15 19:00:00,0.357292,0.244,0.142708,0.346
7,2024-02-15 19:00:00,0.486458,0.116,0.158333,0.232
2,2024-02-21 16:45:00,0.652401,0.399774,0.239785,0.39487
2,2024-01-27 22:45:00,0.94349,0.6115,0.107813,0.301
2,2024-02-21 02:30:00,0.510628,0.550985,0.101995,0.389447
2,2024-02-21 02:30:00,0.368597,0.490784,0.189301,0.232737
2,2024-02-21 02:30:00,0.392848,0.812028,0.21625,0.268084
7,2024-01-26 21:45:00,0.475,0.752,0.233333,0.394
7,2024-01-26 21:45:00,0.448437,0.938,0.21875,0.124
4,2024-01-30 13:30:00,0.0619792,0.1505,0.0479167,0.119
4,2024-01-30 13:30:00,0.115625,0.1195,0.0354167,0.123
4,2024-01-30 13:30:00,0.144792,0.1175,0.0729167,0.081
1,2024-02-23 21:00:00,0.393,0.73727,0.365724,0.473082
2,2024-02-14 20:00:00,0.848114,0.496177,0.215656,0.316836
2,2024-02-14 20:00:00,0.965745,0.593405,0.0685108,0.499816
7,2024-02-20 15:45:00,0.429551,0.197716,0.110971,0.32117
7,2024-02-20 15:45:00,0.605039,0.103372,0.172237,0.197702
7,2024-02-06 22:45:00,0.646354,0.7585,0.220833,0.483
1,2024-02-05 16:00:00,0.667188,0.218,0.222917,0.31
1,2024-02-05 16:00:00,0.257292,0.228,0.136458,0.228
2,2024-02-07 21:45:00,0.833333,0.4155,0.242708,0.381
2,2024-02-07 21:45:00,0.188021,0.721,0.271875,0.558
1,2024-02-24 04:30:00,0.578906,0.1565,0.191146,0.301
1,2024-02-24 04:30:00,0.326823,0.877,0.256771,0.238
2,2024-02-17 22:15:00,0.39453,0.420802,0.192643,0.380595
2,2024-02-17 22:15:00,0.418031,0.878664,0.268651,0.233778
2,2024-02-17 22:15:00,0.493145,0.515177,0.148306,0.224676
1,2024-02-24 18:45:00,0.779993,0.336486,0.186461,0.448505
1,2024-02-24 18:45:00,0.0414211,0.671199,0.0827623,0.631471
1,2024-02-20 19:15:00,0.230469,0.2395,0.184896,0.301
1,2024-02-20 19:15:00,0.659896,0.1345,0.09375,0.267
1,2024-02-20 19:15:00,0.358594,0.251,0.117188,0.248
2,2024-02-26 23:00:00,0.156771,0.691,0.166667,0.57
2,2024-02-26 23:00:00,0.5125,0.5325,0.141667,0.231
2,2024-02-26 23:00:00,0.714063,0.7915,0.254167,0.417
7,2024-02-16 21:15:00,0.897135,0.499,0.205729,0.454
7,2024-02-16 21:15:00,0.391406,0.1305,0.192188,0.261
2,2024-01-23 19:00:00,0.619531,0.3775,0.186979,0.389
2,2024-01-23 19:00:00,0.776042,0.544,0.172917,0.366
2,2024-01-23 19:00:00,0.752604,0.355,0.153125,0.298
7,2024-02-11 22:45:00,0.510677,0.223,0.147396,0.336
7,2024-02-11 22:45:00,0.446354,0.0955,0.14375,0.191
1,2024-02-23 17:15:00,0.248698,0.2695,0.173437,0.273
1,2024-02-23 17:15:00,0.400781,0.169,0.104688,0.294
1,2024-02-23 17:15:00,0.0841146,0.5215,0.168229,0.465
1,2024-02-27 05:00:00,0.666146,0.1115,0.1375,0.215
7,2024-02-02 19:00:00,0.275781,0.5485,0.167187,0.513
7,2024-02-02 19:00:00,0.367448,0.2105,0.217188,0.289
1,2024-02-06 00:15:00,0.560417,0.4615,0.280208,0.281
1,2024-02-06 00:15:00,0.476562,0.818,0.269792,0.354
4,2024-01-27 13:30:00,0.132292,0.104,0.0322917,0.108
4,2024-01-27 13:30:00,0.154688,0.1045,0.0322917,0.081
4,2024-01-27 13:30:00,0.0536458,0.1495,0.0541667,0.099
7,2024-01-31 21:45:00,0.691146,0.433,0.254167,0.414
7,2024-02-27 16:15:00,0.481579,0.213236,0.162287,0.329241
7,2024-02-27 16:15:00,0.367887,0.237251,0.113484,0.310457
7,2024-01-21 22:15:00,0.507812,0.762,0.352083,0.476
7,2024-02-16 17:00:00,0.604688,0.296,0.234375,0.344
7,2024-02-16 17:00:00,0.43125,0.2095,0.10625,0.365
7,2024-02-27 21:45:00,0.890365,0.791,0.219271,0.41
7,2024-02-27 21:45:00,0.917969,0.5295,0.164062,0.279
7,2024-02-09 20:15:00,0.588542,0.2645,0.196875,0.365
7,2024-02-09 20:15:00,0.342969,0.355,0.249479,0.438
7,2024-02-19 19:45:00,0.435937,0.1175,0.154167,0.235
2,2024-02-08 00:00:00,0.621094,0.3525,0.226562,0.437
6,2024-02-25 12:30:00,0.0352336,0.502458,0.0701654,0.100271
7,2024-01-31 16:15:00,0.477083,0.1805,0.163542,0.305
7,2024-01-31 16:15:00,0.951042,0.4965,0.0979167,0.703
2,2024-01-30 15:15:00,0.133333,0.6905,0.147917,0.521
2,2024-01-30 15:15:00,0.897135,0.545,0.196354,0.482
2,2024-01-30 15:15:00,0.699479,0.393,0.165625,0.312
2,2024-02-18 20:45:00,0.509246,0.246817,0.0940664,0.284623
1,2024-02-05 17:45:00,0.846354,0.5695,0.304167,0.579
1,2024-02-05 17:45:00,0.177865,0.5645,0.150521,0.389
1,2024-02-05 17:45:00,0.08125,0.469,0.130208,0.472
7,2024-02-06 23:00:00,0.941406,0.6635,0.117188,0.673
7,2024-02-06 23:00:00,0.389583,0.206,0.266667,0.406
7,2024-01-29 19:15:00,0.703385,0.3785,0.257812,0.395
7,2024-01-29 19:15:00,0.926042,0.7015,0.147917,0.597
7,2024-01-29 19:15:00,0.379427,0.1025,0.159896,0.205
7,2024-02-24 06:15:00,0.417366,0.225465,0.128942,0.354145
7,2024-02-20 18:00:00,0.211849,0.488362,0.163035,0.564832
2,2024-02-10 16:15:00,0.653646,0.401,0.192708,0.414
2,2024-02-10 16:15:00,0.766406,0.434,0.0890625,0.33
2,2024-02-10 16:15:00,0.880729,0.5025,0.182292,0.519
1,2024-02-24 00:45:00,0.688281,0.191,0.213021,0.316
1,2024-02-24 00:45:00,0.15599,0.314,0.118229,0.312
1,2024-02-24 00:45:00,0.25651,0.233,0.109896,0.324
7,2024-01-27 00:00:00,0.659635,0.6645,0.241146,0.583
7,2024-01-27 00:00:00,0.872656,0.6525,0.165104,0.563
1,2024-01-31 05:00:00,0.76224,0.2215,0.0880208,0.283
1,2024-01-31 05:00:00,0.520833,0.1215,0.109375,0.225
2,2024-01-27 23:00:00,0.459635,0.559,0.203646,0.348
2,2024-01-27 23:00:00,0.313542,0.6,0.153125,0.27
2,2024-02-21 17:00:00,0.206055,0.769938,0.266672,0.418567
2,2024-02-21 17:00:00,0.171258,0.564244,0.162762,0.239822
2,2024-02-21 17:00:00,0.171162,0.652803,0.163662,0.417936
7,2024-02-11 15:15:00,0.822396,0.32,0.227083,0.318
7,2024-02-11 15:15:00,0.407292,0.107,0.188542,0.214
2,2024-02-25 05:00:00,0.518769,0.22846,0.0909937,0.274199
2,2024-01-28 20:00:00,0.852604,0.5055,0.117708,0.479
7,2024-01-29 19:00:00,0.892708,0.6335,0.148958,0.697
7,2024-02-24 06:00:00,0.44002,0.179802,0.149101,0.313506
7,2024-02-24 06:00:00,0.408985,0.109918,0.212823,0.219837
7,2024-02-24 06:00:00,0.367967,0.106072,0.131534,0.212145
2,2024-01-27 23:15:00,0.396094,0.644,0.157812,0.238
2,2024-01-27 23:15:00,0.336198,0.593,0.213021,0.232
1,2024-01-31 05:15:00,0.653385,0.0865,0.111979,0.153
7,2024-02-11 15:00:00,0.870313,0.375,0.116667,0.396
7,2024-02-11 15:00:00,0.495573,0.1735,0.196354,0.327
2,2024-02-21 17:15:00,0.907068,0.640312,0.185864,0.384044
2,2024-02-21 17:15:00,0.889521,0.483568,0.219858,0.48305
2,2024-02-25 20:45:00,0.898513,0.549568,0.202974,0.437653
2,2024-02-25 20:45:00,0.599105,0.823032,0.32034,0.319649
2,2024-02-25 20:45:00,0.577343,0.608179,0.196632,0.25071
2,2024-02-10 16:00:00,0.663281,0.4085,0.189062,0.407
2,2024-02-10 16:00:00,0.907552,0.464,0.184896,0.474
2,2024-02-10 16:00:00,0.820573,0.593,0.101562,0.378
7,2024-02-24 19:45:00,0.615625,0.225,0.166667,0.368
7,2024-02-20 18:15:00,0.926302,0.646,0.147396,0.496
7,2024-01-27 00:15:00,0.620833,0.746,0.252083,0.414
7,2024-02-05 14:30:00,0.719271,0.384,0.19375,0.37
7,2024-02-05 14:30:00,0.44375,0.2195,0.155208,0.345
7,2024-02-09 20:00:00,0.367708,0.1485,0.16875,0.289
7,2024-02-09 20:00:00,0.896875,0.645,0.15625,0.608
2,2024-02-17 23:45:00,0.535681,0.592994,0.208023,0.262566
2,2024-02-17 23:45:00,0.340017,0.538139,0.224997,0.248821
2,2024-01-30 15:00:00,0.895312,0.481,0.203125,0.526
2,2024-01-30 15:00:00,0.822135,0.5355,0.108854,0.367
2,2024-01-30 15:00:00,0.676562,0.3575,0.239583,0.357
6,2024-02-14 13:30:00,0.288021,0.3815,0.071875,0.087
6,2024-02-14 13:30:00,0.320312,0.349,0.0541667,0.064
6,2024-02-14 13:30:00,0.602083,0.3325,0.0322917,0.073
6,2024-02-14 13:30:00,0.355208,0.327,0.034375,0.05
7,2024-01-31 16:00:00,0.567969,0.217,0.202604,0.312
7,2024-01-31 16:00:00,0.865885,0.598,0.233854,0.804
2,2024-02-07 17:45:00,0.660937,0.391,0.2625,0.43
1,2024-02-06 00:00:00,0.560417,0.4615,0.280208,0.281
1,2024-02-06 00:00:00,0.476562,0.818,0.269792,0.354
7,2024-02-06 18:45:00,0.796615,0.6815,0.395313,0.601
7,2024-02-06 18:45:00,0.370052,0.397,0.169271,0.694
7,2024-02-02 19:15:00,0.570573,0.3245,0.261979,0.445
7,2024-02-02 19:15:00,0.242188,0.664,0.207292,0.606
7,2024-02-12 20:45:00,0.363447,0.164423,0.152399,0.281471
7,2024-02-12 20:45:00,0.500307,0.143045,0.119522,0.28609
7,2024-02-16 17:15:00,0.941406,0.7045,0.117188,0.573
7,2024-02-16 17:15:00,0.641406,0.2655,0.123438,0.375
2,2024-02-26 15:00:00,0.796799,0.516825,0.205633,0.477306
2,2024-02-26 15:00:00,0.880411,0.503353,0.126733,0.347591
2,2024-02-13 19:45:00,0.804948,0.5455,0.232813,0.343
2,2024-02-13 19:45:00,0.410938,0.917,0.539583,0.166
1,2024-02-24 22:45:00,0.737184,0.229029,0.222756,0.334545
1,2024-02-24 22:45:00,0.928423,0.665339,0.14278,0.630632
1,2024-02-24 22:45:00,0.491583,0.839315,0.280831,0.31396
7,2024-02-27 16:00:00,0.54974,0.2945,0.246354,0.323
7,2024-02-27 16:00:00,0.398698,0.2055,0.110937,0.317
7,2024-01-21 22:00:00,0.542188,0.7,0.358333,0.6
1,2024-02-23 17:00:00,0.913021,0.685,0.172917,0.586
1,2024-02-23 17:00:00,0.635938,0.102,0.0927083,0.2
7,2024-01-26 17:45:00,0.689844,0.4045,0.252604,0.379
7,2024-01-26 17:45:00,0.18125,0.5025,0.207292,0.639
7,2024-01-22 20:15:00,0.757292,0.435,0.252083,0.444
7,2024-01-22 20:15:00,0.901563,0.634,0.188542,0.65
2,2024-01-27 18:45:00,0.140625,0.589,0.233333,0.532
2,2024-01-27 18:45:00,0.878125,0.5115,0.2125,0.547
2,2024-01-27 04:30:00,0.41849,0.6585,0.272396,0.253
1,2024-02-27 05:15:00,0.736979,0.221,0.114583,0.328
1,2024-02-27 05:15:00,0.630208,0.103,0.127083,0.204
6,2024-02-21 10:45:00,0.257812,0.332,0.0375,0.056
6,2024-02-21 10:45:00,0.298438,0.3335,0.0239583,0.053
6,2024-02-21 10:45:00,0.322396,0.3255,0.0354167,0.055
1,2024-02-05 16:15:00,0.858854,0.604,0.279167,0.78
2,2024-01-30 18:45:00,0.85625,0.4905,0.225,0.497
7,2024-02-16 21:00:00,0.302053,0.261541,0.1399,0.33373
2,2024-02-26 23:15:00,0.886365,0.526119,0.22727,0.408269
2,2024-02-26 23:15:00,0.729142,0.790115,0.243276,0.383758
2,2024-02-26 23:15:00,0.501167,0.536626,0.164104,0.221424
2,2024-01-24 20:45:00,0.398958,0.255,0.128125,0.344
7,2024-01-25 19:45:00,0.477865,0.229,0.0984375,0.316
7,2024-01-25 19:45:00,0.603385,0.2195,0.0953125,0.343
1,2024-02-20 19:00:00,0.88601,0.677175,0.227981,0.605637
1,2024-02-20 19:00:00,0.50463,0.109163,0.113403,0.200714
1,2024-02-20 19:00:00,0.661619,0.0812341,0.0813496,0.160859
2,2024-02-17 22:00:00,0.447656,0.8855,0.233854,0.221
2,2024-02-17 22:00:00,0.305469,0.5275,0.254688,0.263
2,2024-02-17 22:00:00,0.50625,0.513,0.141667,0.224
2,2024-02-10 17:45:00,0.867188,0.412,0.261458,0.346
2,2024-02-10 17:45:00,0.0846354,0.466,0.0911458,0.31
2,2024-02-14 20:15:00,0.801562,0.5635,0.133333,0.433
2,2024-02-14 20:15:00,0.894792,0.485,0.209375,0.556
1,2024-02-23 21:15:00,0.61901,0.602,0.228646,0.522
7,2024-02-15 19:15:00,0.334375,0.291,0.15625,0.37
7,2024-02-15 19:15:00,0.209635,0.4435,0.191146,0.491
7,2024-02-11 18:45:00,0.45625,0.2545,0.126042,0.425
7,2024-02-11 18:45:00,0.684896,0.3925,0.260417,0.419
7,2024-02-05 20:45:00,0.285417,0.582,0.308333,0.638
7,2024-02-05 20:45:00,0.790365,0.3975,0.163021,0.357
1,2024-02-23 09:00:00,0.204452,0.348015,0.183183,0.397772
1,2024-02-23 09:00:00,0.303466,0.255213,0.159746,0.240288
1,2024-02-23 09:00:00,0.276364,0.113434,0.154523,0.165201
4,2024-02-17 12:30:00,0.273958,0.0475,0.0635417,0.087
4,2024-02-17 12:30:00,0.236458,0.057,0.0354167,0.106
2,2024-02-21 21:00:00,0.111458,0.344,0.152083,0.232
6,2024-02-03 13:30:00,0.35,0.324,0.0291667,0.064
6,2024-02-03 13:30:00,0.364063,0.404,0.0916667,0.112
6,2024-02-03 13:30:00,0.335417,0.455,0.116667,0.132
2,2024-01-27 15:00:00,0.639583,0.395,0.171875,0.402
7,2024-01-26 16:00:00,0.522396,0.2365,0.1125,0.335
7,2024-01-26 16:00:00,0.91849,0.693,0.163021,0.614
1,2024-02-23 02:30:00,0.810677,0.517,0.181771,0.368
1,2024-02-23 02:30:00,0.660937,0.168,0.169792,0.282
1,2024-02-23 02:30:00,0.934115,0.613,0.130729,0.64
1,2024-02-23 16:45:00,0.166927,0.511,0.176563,0.352
1,2024-02-23 16:45:00,0.0794271,0.6795,0.158854,0.615
1,2024-02-23 16:45:00,0.219792,0.1745,0.09375,0.269
7,2024-02-20 22:00:00,0.746249,0.504555,0.139389,0.466143
7,2024-02-27 03:30:00,0.41849,0.2865,0.110937,0.389
7,2024-02-27 03:30:00,0.594271,0.7195,0.383333,0.545
7,2024-02-27 17:45:00,0.43736,0.219714,0.116542,0.36213
